post_id,platform,account,post_date,content_type,impressions,reach,likes,comments,shares,saves,clicks,hashtags,engagement_rate,follower_count,sentiment
POST_001989,INSTA,@noah_lopez,2023-01-30,Story,184020,150290,8014,393,595,582,8341,socialmedia,4.8919,452975,neg
POST_001990,Twitter,@richard_robinson,2024-06-06,Post,481649,334204,37399,5609,1011,1550,8923,#socialmedia,0.091392,319109,
POST_001991,Instagram,@liam_lopez,2023-01-20,Reel,414261,387074,39732,1620,3052,3848,16927,"startup,socialmedia",10.7188,352131,-
POST_001992,Instagram,@noah_harris,2024-04-19,Carousel,280485,178065,10655,1004,184,1012,6045,['tech'],0.042223,353683,negative
POST_001993,Instagram,@joseph_johnson,2024-12-19,Tweet,2260,1153,126,6,2,8,50,"['tech', 'data', 'analytics']",5.9292,240939,pos
POST_001994,Instagram,@sophia_thomas,2023-12-27,Tweet,443490,358327,28084,2463,1168,2795,9072,#growth #content #data #tech,7.1512,244564,positive
POST_001995,IG,@sarah_lewis,2024-04-23,Tweet,32369,38679,2577,313,140,88,2182,tech,9.3608,445264,negative
POST_001996,Instagram,@jessica_garcia,2023-02-16,Poll,212965,164784,16747,1464,583,1316,3065,#startup #marketing,8.8249,212558,pos
POST_001997,IG,@sophia_taylor,2023-01-18,Carousel,420440,314778,37278,4948,1531,3484,8337,"['tech', 'marketing']",0.104074,380436,neg
POST_001998,Instagram,@william_lopez,2023-01-24,Story,197109,162417,15116,1733,275,555,6512,"data,tech,business",8.6876,253539,1
POST_001999,twitter,@jennifer_jones,2024-03-31,Story,191851,136801,12297,1123,948,847,5594,"data,tech",7.4891,490151,good
POST_002000,IG,@richard_robinson,2024-06-30,Tweet,470269,249581,24405,3493,466,1581,12742,"data,ai,content",0.060314,484211,neg
POST_002001,Twitter,@michael_harris,2024-01-28,Tweet,251806,132447,8386,1065,121,700,1507,#socialmedia #ai #startup,3.8013,294076,bad
POST_002002,twitter,@emma_wilson,2024-07-09,Story,466711,239694,22939,3304,468,502,7541,"analytics,business",5.7232,235937,1
POST_002003,TW,@karen_lee,2023-05-07,Tweet,452940,423021,29935,2839,755,2393,14337,"['tech', 'business']",7.4025,399472,+
POST_002004,Twitter,@charles_hernandez,2023-06-03,Post,386572,359673,39550,5622,663,3311,8021,"data,tech,business",0.118568,428556,great
POST_002005,IG,@david_taylor,2023-04-07,Reel,67100,45278,4801,226,144,249,1876,#ai #business #socialmedia #tech,7.7064,113788,positive
POST_002006,twitter,@william_johnson,2024-02-07,Thread,114779,92075,2815,401,38,85,5085,analytics,2.835,483264,
POST_002007,TW,@sophia_miller,2023-09-25,Post,313954,164458,10545,960,256,434,5071,"business,growth",3.7461,454316,pos
POST_002008,Twitter,@elizabeth_hernandez,2023-08-28,Reel,175350,143461,12918,394,321,956,3281,"['ai', 'business', 'marketing', 'growth']",0.077747,1,good
POST_002009,Twitter,@karen_hernandez,2024-04-03,Poll,373170,263194,8077,1027,86,237,10143,"['startup', 'growth']",2.4627,11646,pos
POST_002010,Instagram,@barbara_martin,2024-06-20,Reel,395508,286499,15164,2079,246,952,8785,"['tech', 'marketing', 'ai', 'content']",4.4219,179114,0
POST_002011,Twitter,@joseph_thomas,2024-01-10,Story,230506,125778,6981,677,402,364,5385,"analytics,startup,business",0.034967,458710,negative
POST_002012,Instagram,@david_clark,2024-08-21,Post,271236,183315,15814,1320,1015,1101,10670,tech,0.066912,1,positive
POST_002013,Instagram,@richard_lee,2024-08-12,Carousel,124414,72431,2069,280,54,142,2645,"['data', 'analytics', 'marketing', 'ai']",1.9315,19850,good
POST_002014,instagram,@sophia_gonzalez,2023-11-19,Carousel,363760,182941,19193,694,1141,770,9711,#analytics #tech #data,5.7807,353772,good
POST_002015,instagram,@olivia_anderson,2023-06-12,Post,9950,6823,416,54,16,39,193,data,0.048844,165954,pos
POST_002016,Twitter,@william_lee,2024-05-18,Post,64469,35257,736,84,24,38,1703,"business,ai,growth",1.3092,115416,1
POST_002017,instagram,@james_gonzalez,2024-03-04,Thread,286188,166966,18904,1933,1113,1548,3821,"tech,data",0.076698,56940,
POST_002018,Instagram,@elizabeth_smith,2023-09-21,Tweet,6697,4275,347,34,23,33,247,#socialmedia #business,6.0326,312637,positive
POST_002019,Twitter,@john_clark,2024-10-30,Carousel,93546,65856,2484,156,127,228,1716,"analytics,marketing,startup,growth",2.9579,341181,positive
POST_002020,IG,@joseph_clark,2024-01-17,Thread,141046,85806,8907,478,409,624,3818,#ai #growth #content #tech,0.069438,242701,great
POST_002021,Twitter,@john_garcia,2023-05-24,Carousel,121834,113146,11467,1145,486,851,3573,['marketing'],10.7507,97545,negative
POST_002022,instagram,@joseph_martinez,2024-06-24,Tweet,377456,344875,36671,2651,1164,1934,16883,['growth'],0.10726,455290,pos
POST_002023,instagram,@liam_martinez,2023-12-05,Tweet,168227,102916,8094,493,530,404,4102,#business #analytics #socialmedia #data,5.4195,445577,negative
POST_002024,X,@michael_lee,2023-03-30,Thread,445557,312749,24775,2451,1555,2012,15219,"['tech', 'ai', 'startup']",6.4596,494666,1
POST_002025,Twitter,@robert_garcia,2024-04-24,Post,292782,390428,40925,3891,2621,3657,5333,"growth,socialmedia,content",16.2022,186522,
POST_002026,X,@patricia_anderson,2023-01-14,Carousel,387814,226433,18700,1290,1335,1842,3368,#business,0.054988,72785,positive
POST_002027,Twitter,@david_williams,2024-05-05,Story,442758,346566,7007,748,521,472,4019,#marketing,1.8692,333543,
POST_002028,twitter,@susan_martin,2024-04-16,Carousel,227032,156479,13578,485,1001,1109,8138,"ai,content,growth",0.066352,93105,-
POST_002029,Twitter,@robert_williams,2024-05-09,Reel,372031,191216,21906,3053,1328,1573,9368,#growth #ai #tech #analytics,0.070658,25409,pos
POST_002030,Instagram,@charles_martin,2024-07-30,Reel,409667,252196,18379,860,648,1487,11442,['data'],0.048544,180152,negative
POST_002031,Twitter,@susan_thompson,2023-01-25,Post,277649,161726,5724,776,338,484,2608,"startup,content,tech",2.4628,397252,
POST_002032,Twitter,@michael_miller,2024-04-03,Poll,287712,250384,29955,2536,2210,1402,14160,['analytics'],12.061,426589,good
POST_002033,twitter,@james_thomas,2024-04-18,Tweet,50948,36880,2468,301,51,112,1809,"['data', 'growth']",0.055351,261197,negative
POST_002034,Twitter,@sarah_harris,2023-05-14,Tweet,252786,146875,7923,847,128,167,7049,"['growth', 'analytics', 'marketing']",3.52,496922,
POST_002035,Instagram,@david_thomas,2024-11-30,Thread,91081,118801,13037,1238,707,719,4822,"data,tech",0.164491,463549,positive
POST_002036,INSTA,@richard_anderson,2024-01-04,Story,212958,148282,13062,1752,625,858,7044,['content'],0.072498,328911,neg
POST_002037,instagram,@sarah_thomas,2024-06-08,Poll,134269,92965,5981,300,175,457,1165,#startup #growth #content #data,4.8083,374914,pos
POST_002038,Twitter,@olivia_johnson,2023-10-24,Tweet,362573,214150,12243,1818,426,430,9168,"analytics,ai",0.039956,1,positive
POST_002039,Instagram,@barbara_hernandez,2024-03-23,Post,297243,234112,25558,3270,663,798,7275,"['ai', 'tech']",0.099215,441999,0
POST_002040,IG,@sarah_harris,2024-11-20,Carousel,497997,432825,22352,3167,1290,1733,7690,#content,5.3834,196261,neg
POST_002041,TW,@sarah_miller,2023-01-06,Post,339555,243893,15787,2308,1006,378,14120,#content,5.6253,434061,
POST_002042,Twitter,@linda_martinez,2024-05-19,Post,444271,251879,15200,813,367,1477,14509,#ai #content #business #data,0.036869,140201,
POST_002043,X,@jennifer_clark,2024-07-23,Poll,144882,89498,10482,1537,420,936,4599,#socialmedia #marketing #analytics,0.085856,154230,pos
POST_002044,TW,@noah_brown,2024-01-15,Tweet,353152,226465,24413,2408,475,942,10310,"business,ai",0.077292,69466,good
POST_002045,X,@jennifer_robinson,2024-09-01,Carousel,280149,251410,22556,2294,313,1299,5074,"['marketing', 'analytics', 'ai', 'socialmedia']",8.982,159241,positive
POST_002046,instagram,@john_lewis,2023-10-18,Story,423926,330970,26033,1668,369,859,17222,"ai,data",0.066214,74772,neg
POST_002047,Instagram,@robert_miller,2024-09-16,Thread,368449,337858,23656,1251,903,525,9046,content,7.005,36127,+
POST_002048,X,@liam_davis,2023-09-05,Poll,374891,241757,7372,374,489,379,5250,['socialmedia'],2.1966,197448,positive
POST_002049,Twitter,@olivia_lee,2024-02-01,Thread,288112,257230,28251,955,953,729,14796,#ai #growth #business,10.4678,0,good
POST_002050,IG,@olivia_garcia,2023-04-09,Carousel,407405,348840,41051,3025,2390,3987,7574,#growth,11.4054,53256,neg
POST_002051,X,@barbara_anderson,2023-03-02,Poll,485532,450090,42393,5439,2087,4046,24246,#data #growth,10.2813,246659,great
POST_002052,Twitter,@noah_miller,2024-05-28,Tweet,152702,172562,8384,993,321,629,6784,"['data', 'marketing', 'analytics']",0.063509,95510,+
POST_002053,X,@ava_taylor,2023-08-29,Post,99617,92268,5454,184,119,352,1764,"analytics,marketing,socialmedia",0.057791,409663,positive
POST_002054,Twitter,@richard_gonzalez,2024-01-29,Reel,66993,53376,5400,687,122,303,2500,#business #socialmedia,9.2681,455530,pos
POST_002055,Twitter,@charles_gonzalez,2023-08-28,Tweet,332718,276333,28608,2771,1579,2120,11585,"analytics,data",0.099057,205666,negative
POST_002056,IG,@robert_thomas,2023-02-26,Poll,238265,139062,7032,459,231,208,4416,analytics,3.2409,367534,negative
POST_002057,IG,@richard_lewis,2024-05-04,Poll,24424,14586,1284,115,74,125,575,#growth,0.06031,287962,good
POST_002058,Twitter,@patricia_wilson,2023-10-26,Tweet,251495,238277,27247,879,1429,1124,7913,['startup'],11.7517,110340,
POST_002059,instagram,@olivia_garcia,2024-09-27,Post,33495,28564,2672,222,152,147,1468,#analytics,9.0939,320398,
POST_002060,instagram,@barbara_thompson,2024-07-13,Reel,218188,196384,11945,772,692,291,8642,"['growth', 'marketing', 'data', 'analytics']",6.1456,47203,0
POST_002061,Instagram,@mary_wilson,2024-11-14,Tweet,1738,1074,75,7,3,4,36,"['tech', 'ai', 'content', 'analytics']",0.048907,211392,positive
POST_002062,X,@susan_jones,2023-04-17,Post,85726,61960,5993,753,231,472,3119,ai,8.1387,182852,negative
POST_002063,X,@jennifer_lewis,2023-10-11,Post,158743,117201,2693,253,148,197,2748,"['content', 'business', 'socialmedia', 'analytics']",1.9491,113841,pos
POST_002064,Instagram,@thomas_smith,2024-07-21,Story,454948,282011,30259,3171,2303,718,5298,#content #socialmedia #growth,0.078543,59560,bad
POST_002065,Twitter,@karen_martinez,2023-06-25,Reel,14900,8419,292,43,15,22,249,#data,0.02349,231800,positive
POST_002066,Instagram,@william_davis,2023-12-01,Carousel,113808,159648,17384,2048,1218,535,8445,#ai,0.181446,12612,positive
POST_002067,Instagram,@richard_miller,2023-02-18,Post,432671,462313,55158,2964,1415,4646,23844,#content,0.137603,375627,positive
POST_002068,Instagram,@patricia_miller,2023-02-20,Post,486010,335297,8418,1225,133,814,13200,"socialmedia,tech,startup,data",2.0115,407650,negative
POST_002069,Instagram,@thomas_wilson,2023-07-05,Reel,251942,128093,14884,892,800,748,2590,socialmedia,0.065793,356434,positive
POST_002070,instagram,@joseph_miller,2024-11-17,Thread,481492,344116,14693,1306,530,1131,17219,['socialmedia'],3.4329,472226,bad
POST_002071,Instagram,@john_lee,2023-02-09,Tweet,355677,262475,17470,2259,960,1618,6026,#startup #ai #growth #marketing,0.058168,406803,positive
POST_002072,Instagram,@ava_davis,2023-05-16,Carousel,182546,130308,3682,339,73,212,6742,"ai,business",2.2427,252429,1
POST_002073,Twitter,@noah_thompson,2023-11-22,Reel,348742,267351,11556,1463,438,947,3050,#startup,0.038587,311555,
POST_002074,X,@william_anderson,2023-01-31,Carousel,404405,218511,9714,1015,696,545,4117,['content'],2.8251,426671,great
POST_002075,instagram,@sarah_jackson,2023-04-09,Post,445544,399497,15424,1926,460,1477,6520,"growth,content,data,marketing",3.9974,108941,negative
POST_002076,Instagram,@olivia_hernandez,2024-01-23,Story,209397,126722,13253,960,1032,424,6982,#ai,0.072804,1,negative
POST_002077,Twitter,@robert_smith,2024-10-01,Poll,51427,35840,4215,620,212,85,1654,"['business', 'socialmedia']",0.098139,56472,neg
POST_002078,X,@elizabeth_martinez,2023-04-19,Poll,349987,309872,15648,1336,1011,1291,16463,data,5.1416,478543,great
POST_002079,Twitter,@sarah_lewis,2023-07-07,Poll,21878,17984,1688,156,58,78,282,ai,0.086937,263139,pos
POST_002080,X,@olivia_miller,2023-02-05,Post,281929,313970,11046,940,466,1090,10527,"['marketing', 'business', 'socialmedia']",4.4167,392927,
POST_002081,Instagram,@ava_brown,2023-04-21,Story,356545,306714,35132,1517,1393,2977,16234,"startup,data",10.6696,147967,
POST_002082,Instagram,@michael_hernandez,2024-05-05,Reel,263116,246052,22079,969,1381,1774,9268,"content,analytics,tech,data",0.092845,418733,
POST_002083,Twitter,@sophia_davis,2023-03-05,Carousel,410741,212971,19163,685,399,1070,7158,"analytics,ai",4.9294,137019,positive
POST_002084,instagram,@barbara_jones,2023-03-20,Post,407513,386659,17271,2106,753,1211,22664,#socialmedia #content #business,0.049397,99019,pos
POST_002085,Instagram,@thomas_garcia,2023-04-15,Poll,6016,5538,401,20,5,18,196,"growth,analytics,marketing,tech",7.0811,41297,bad
POST_002086,twitter,@michael_anderson,2024-12-05,Story,352538,198762,12067,1505,762,1133,5076,"growth,analytics",0.040659,336050,pos
POST_002087,instagram,@thomas_martinez,2024-12-02,Poll,270582,171186,18281,2562,241,454,2785,"ai,data",7.7921,1181,
POST_002088,X,@susan_hernandez,2024-08-15,Post,191434,152486,13057,739,523,756,3032,['tech'],7.4799,497877,
POST_002089,TW,@mary_jackson,2023-04-27,Poll,199575,178861,8580,420,278,257,9647,"['analytics', 'socialmedia', 'content']",0.046489,167725,pos
POST_002090,Instagram,@robert_wilson,2024-09-28,Thread,426508,317317,9642,1289,320,640,5503,"['startup', 'tech']",2.6379,454617,-
POST_002091,TW,@barbara_wilson,2024-09-16,Tweet,455675,333027,33539,4947,609,816,17652,"['marketing', 'startup', 'content', 'tech']",0.085796,448466,+
POST_002092,Twitter,@robert_brown,2024-05-03,Post,315205,174576,4639,606,287,134,6044,analytics,0.01755,2400000000,-
POST_002093,X,@john_moore,2024-05-20,Thread,348925,288122,19071,1366,494,1489,3055,"['data', 'ai']",5.9987,453764,neg
POST_002094,Instagram,@barbara_lee,2024-02-03,Carousel,243200,176246,14951,1399,673,757,6763,business,0.069996,491148,pos
POST_002095,Instagram,@sarah_gonzalez,2023-08-08,Poll,490470,268259,21484,1416,1583,1233,5914,"analytics,ai",4.9917,121930,bad
POST_002096,Twitter,@emma_wilson,2024-05-14,Thread,357589,325600,10403,989,502,613,10760,#tech,3.3262,202298,great
POST_002097,Instagram,@elizabeth_gonzalez,2023-08-04,Carousel,176020,106813,9051,740,430,862,6070,"['growth', 'content']",0.058067,51297,negative
POST_002098,Twitter,@jennifer_jones,2024-03-03,Carousel,431577,319246,14054,1837,280,759,14709,"content,business,tech",3.747,94382,good
POST_002099,twitter,@liam_lee,2024-05-24,Reel,70657,61847,4680,666,270,135,3417,#marketing #ai #analytics,7.9483,421904,positive
POST_002100,TW,@susan_lee,2024-08-12,Thread,35335,28398,1273,89,39,87,991,"analytics,startup",0.039649,125867,1
POST_002101,IG,@emma_wilson,2024-11-30,Thread,372933,225838,13256,1950,535,638,9430,#socialmedia #tech #data #growth,4.2209,269196,positive
POST_002102,Twitter,@charles_wilson,2023-05-16,Carousel,337172,320255,30299,4018,1225,1198,8161,"content,marketing,socialmedia",0.105412,271908,pos
POST_002103,Instagram,@patricia_taylor,2023-02-13,Carousel,375439,405652,18399,2344,496,1096,10112,"content,startup,analytics,tech",0.056571,321907,
POST_002104,IG,@linda_gonzalez,2023-04-07,Post,56602,48816,5136,751,72,263,537,#startup #content #data,10.5279,380021,
POST_002105,Instagram,@noah_brown,2023-08-11,Carousel,210373,149127,9749,568,540,710,8295,"['ai', 'data', 'startup', 'tech']",0.051608,427846,negative
POST_002106,Twitter,@emma_lee,2024-05-09,Carousel,343022,182650,21778,2060,1505,1019,8322,"['business', 'growth', 'socialmedia']",0.073882,183685,negative
POST_002107,Instagram,@james_davis,2024-08-02,Thread,95317,58065,4704,690,80,449,2274,"ai,startup",5.7429,331201,negative
POST_002108,Instagram,@richard_lewis,2023-05-26,Poll,377927,203133,7310,717,256,185,2724,"['tech', 'ai', 'analytics', 'startup']",0.021917,106119,
POST_002109,Instagram,@sarah_lee,2024-11-26,Post,39103,23193,2200,68,75,111,443,['data'],5.9919,411539,negative
POST_002110,Instagram,@joseph_johnson,2024-12-16,Reel,251809,226155,18328,2299,287,902,8180,"marketing,startup,data,growth",8.3055,7256,negative
POST_002111,Instagram,@elizabeth_hernandez,2024-05-03,Carousel,320319,202317,6441,907,203,253,11819,#tech #business #ai #growth,2.3573,46082,negative
POST_002112,Twitter,@karen_lewis,2023-04-20,Poll,409925,317636,8525,792,342,258,16928,ai,2.3563,160661,negative
POST_002113,Twitter,@patricia_white,2024-06-23,Story,99420,58638,6008,752,405,352,1383,"['socialmedia', 'data', 'business']",7.2068,46431,negative
POST_002114,twitter,@noah_lewis,2024-04-27,Tweet,419602,256051,17602,1270,231,1187,4244,"startup,marketing,ai,analytics",4.5526,113651,
POST_002115,Instagram,@jessica_lopez,2023-08-23,Reel,37479,24688,2206,313,94,158,722,"['socialmedia', 'data', 'ai', 'business']",0.069719,166973,great
POST_002116,Instagram,@noah_martinez,2024-08-05,Poll,223475,207055,14514,445,527,518,9338,"content,marketing,socialmedia",6.9296,469323,
POST_002117,Twitter,@ava_jackson,2023-01-11,Reel,318556,189586,19483,1502,1513,745,2185,#socialmedia #data #marketing,7.0625,199443,negative
POST_002118,Twitter,@jessica_thompson,2023-07-27,Story,197129,156852,5666,481,439,392,4144,"['marketing', 'growth']",3.341,455091,+
POST_002119,twitter,@james_williams,2023-03-02,Story,312072,208320,6479,775,493,499,5923,['socialmedia'],2.4824,362529,positive
POST_002120,INSTA,@john_anderson,2024-05-04,Post,83697,47219,2782,154,95,140,2638,"analytics,content,tech,startup",3.6214,143565,
POST_002121,twitter,@liam_lewis,2024-06-16,Thread,265280,198837,14308,552,414,1174,4316,"business,content",5.7577,261277,negative
POST_002122,Instagram,@sarah_johnson,2024-11-29,Reel,467405,312130,25584,3449,469,1652,8435,"tech,analytics",6.3119,178173,0
POST_002123,TW,@richard_brown,2023-12-28,Reel,378080,337527,14719,930,1073,1010,6469,data,0.044229,305033,neg
POST_002124,instagram,@susan_harris,2024-11-27,Reel,454411,416504,39892,4320,1204,2249,20152,#socialmedia,9.9945,135372,positive
POST_002125,twitter,@william_williams,2023-08-02,Reel,178659,135169,12643,1383,758,822,5153,tech,0.08275,471762,positive
POST_002126,Instagram,@john_miller,2023-04-19,Carousel,87856,55531,3836,560,93,168,1566,#business #data #ai #marketing,5.1095,170959,-
POST_002127,Instagram,@susan_white,2024-12-25,Story,258690,191262,12855,1853,351,1019,5537,"['marketing', 'ai']",5.8213,499822,negative
POST_002128,Twitter,@susan_clark,2023-03-25,Reel,24438,21951,2014,67,109,163,235,ai,8.9615,196955,great
POST_002129,Instagram,@jennifer_smith,2024-08-31,Tweet,476944,383297,45895,2144,2524,4088,18422,['business'],10.6015,43688,pos
POST_002130,Twitter,@william_jackson,2023-08-11,Tweet,324474,174899,10117,504,323,848,7437,#growth,0.033728,112322,
POST_002131,Instagram,@william_hernandez,2023-08-05,Reel,134704,71256,3379,408,135,126,909,"analytics,marketing,tech",2.9116,163155,pos
