review_id,product_id,user_id,review_date,rating,review_title,review_text,verified_purchase,helpful_votes,product_category,sentiment
REV-103431,PROD-1489,USR-96493,2025-09-17,2,Awful performance,This performance is awful. Exactly what I was looking for.,True,196,Toys,Negative
REV-103432,PROD-2605,USR-53299,2024-12-02,5,Superb purchase,This purchase is superb. Not sure I would buy this again.,True,56,Toys,Positive
REV-103433,PROD-2293,USR-85135,2022-07-29,4,Great value,This value is great. The value met my expectations overall.,False,37,Grocery,Positive
REV-103434,PROD-4781,USR-28825,2025-04-15,5,Superb performance,This performance is superb. Compared to similar products this stands out.,False,94,Beauty,Positive
REV-103435,PROD-1723,USR-89610,2022-08-21,4,Excellent performance,This performance is excellent. Quality is excellent as described.,True,77,Electronics,Positive
REV-103436,PROD-1821,USR-85087,2025-11-23,5,Love value,This value is love. Great value for the money.,False,164,Electronics,Positive
REV-103437,PROD-4946,USR-36561,2024-04-26,1,Awful experience,This experience is awful. I have been using this for weeks now.,True,105,Clothing,Negative
REV-103438,PROD-1964,USR-62882,2024-07-08,3,Reasonable item,This item is reasonable. Could be better for the price.,True,18,Books,Neutral
REV-103439,PROD-1560,USR-17661,2023-05-14,5,Great experience,This experience is great. Shipping was fast and packaging was good.,False,56,Electronics,Positive
REV-103440,PROD-3022,USR-40916,2024-02-16,5,Outstanding material,This material is outstanding. I have been using this for weeks now.,True,62,Toys,Positive
REV-103441,PROD-1100,USR-74840,2025-01-22,5,Excellent material,This material is excellent. The material met my expectations overall.,True,99,Electronics,Positive
REV-103442,PROD-3362,USR-87596,2022-12-10,3,Acceptable material,This material is acceptable. Quality is acceptable as described.,False,65,Books,Neutral
REV-103443,PROD-1052,USR-57106,2022-01-13,2,Bad experience,This experience is bad. Quality is bad as described.,True,160,Toys,Negative
REV-103444,PROD-4083,USR-62471,2022-11-30,2,Useless item,This item is useless. The item met my expectations overall.,False,107,Beauty,Negative
REV-103445,PROD-1666,USR-79417,2024-09-14,4,Perfect purchase,This purchase is perfect. Not sure I would buy this again.,True,83,Beauty,Positive
REV-103446,PROD-1885,USR-31621,2025-05-09,3,Reasonable quality,This quality is reasonable. I have been using this for weeks now.,True,84,Sports,Neutral
REV-103447,PROD-4597,USR-44108,2024-12-24,2,Broken experience,This experience is broken. I would definitely recommend this to others.,True,132,Beauty,Negative
REV-103448,PROD-3664,USR-60671,2023-07-15,5,Fantastic product,This product is fantastic. Quality is fantastic as described.,False,33,Beauty,Positive
REV-103449,PROD-1503,USR-53814,2025-10-09,3,Acceptable purchase,This purchase is acceptable. Shipping was fast and packaging was good.,True,78,Sports,Neutral
REV-103450,PROD-4800,USR-46470,2022-06-20,5,Superb performance,This performance is superb. Exactly what I was looking for.,True,38,Sports,Positive
REV-103451,PROD-3633,USR-30969,2024-05-31,1,Horrible material,This material is horrible. Not sure I would buy this again.,True,127,Toys,Negative
REV-103452,PROD-2756,USR-67725,2025-12-10,1,Disappointing material,This material is disappointing. Could be better for the price.,False,63,Clothing,Negative
REV-103453,PROD-2786,USR-20668,2022-04-07,5,Superb quality,This quality is superb. Not sure I would buy this again.,True,104,Home & Kitchen,Positive
REV-103454,PROD-3100,USR-26883,2022-02-22,2,Worst delivery,This delivery is worst. Great delivery for the money.,True,148,Clothing,Negative
REV-103455,PROD-3739,USR-52739,2025-06-21,4,Outstanding design,This design is outstanding. Not sure I would buy this again.,True,6,Books,Positive
REV-103456,PROD-4031,USR-96948,2025-07-21,4,Great purchase,This purchase is great. Not sure I would buy this again.,True,90,Clothing,Positive
REV-103457,PROD-3065,USR-54209,2023-12-23,2,Defective performance,This performance is defective. The performance met my expectations overall.,True,92,Toys,Negative
REV-103458,PROD-2929,USR-96297,2023-12-28,3,Okay delivery,This delivery is okay. Compared to similar products this stands out.,False,18,Books,Neutral
REV-103459,PROD-1437,USR-40498,2023-09-29,4,Best item,This item is best. I have been using this for weeks now.,True,148,Electronics,Positive
REV-103460,PROD-1775,USR-17524,2022-10-18,3,Fair experience,This experience is fair. I would definitely recommend this to others.,True,168,Clothing,Neutral
REV-103461,PROD-4779,USR-36623,2023-05-30,5,Fantastic design,This design is fantastic. Shipping was fast and packaging was good.,True,82,Clothing,Positive
REV-103462,PROD-4811,USR-36343,2022-06-04,5,Outstanding product,This product is outstanding. Quality is outstanding as described.,False,75,Home & Kitchen,Positive
REV-103463,PROD-1543,USR-97936,2025-05-01,5,Perfect delivery,This delivery is perfect. Quality is perfect as described.,True,45,Beauty,Positive
REV-103464,PROD-2631,USR-46450,2024-05-07,5,Best value,This value is best. I would definitely recommend this to others.,True,193,Grocery,Positive
REV-103465,PROD-4682,USR-49707,2023-04-14,5,Best value,This value is best. Shipping was fast and packaging was good.,True,198,Clothing,Positive
REV-103466,PROD-1351,USR-98102,2023-05-04,4,Perfect performance,This performance is perfect. The performance met my expectations overall.,False,187,Clothing,Positive
REV-103467,PROD-2452,USR-76028,2025-11-07,3,Okay material,This material is okay. Shipping was fast and packaging was good.,True,109,Sports,Neutral
REV-103468,PROD-2139,USR-85014,2025-09-25,5,Great performance,This performance is great. The performance met my expectations overall.,True,78,Books,Positive
REV-103469,PROD-4493,USR-11306,2024-04-07,5,Wonderful quality,This quality is wonderful. Exactly what I was looking for.,True,76,Toys,Positive
REV-103470,PROD-2051,USR-30410,2023-01-05,4,Perfect material,This material is perfect. Exactly what I was looking for.,False,40,Beauty,Positive
REV-103471,PROD-4211,USR-90586,2024-08-12,5,Great quality,This quality is great. Great quality for the money.,False,145,Electronics,Positive
REV-103472,PROD-4000,USR-76928,2025-05-26,5,Fantastic product,This product is fantastic. Could be better for the price.,True,148,Books,Positive
REV-103473,PROD-1587,USR-86712,2024-12-16,5,Fantastic performance,This performance is fantastic. Great performance for the money.,False,17,Sports,Positive
REV-103474,PROD-2929,USR-45672,2025-12-04,5,Best product,This product is best. Not sure I would buy this again.,True,68,Beauty,Positive
REV-103475,PROD-4023,USR-20020,2022-03-23,1,Awful item,This item is awful. Not sure I would buy this again.,False,32,Beauty,Negative
REV-103476,PROD-3148,USR-11148,2023-11-29,5,Great purchase,This purchase is great. Shipping was fast and packaging was good.,True,134,Clothing,Positive
REV-103477,PROD-1343,USR-24443,2022-11-28,4,Great experience,This experience is great. Compared to similar products this stands out.,True,197,Home & Kitchen,Positive
REV-103478,PROD-4710,USR-88297,2024-11-11,5,Great item,This item is great. I would definitely recommend this to others.,True,51,Toys,Positive
REV-103479,PROD-3044,USR-70643,2024-09-12,4,Great design,This design is great. I have been using this for weeks now.,False,0,Home & Kitchen,Positive
REV-103480,PROD-2270,USR-96742,2025-03-01,5,Superb delivery,This delivery is superb. Not sure I would buy this again.,True,82,Toys,Positive
REV-103481,PROD-1485,USR-55115,2023-12-02,1,Broken value,This value is broken. Could be better for the price.,True,155,Beauty,Negative
REV-103482,PROD-2924,USR-81517,2024-05-15,4,Outstanding value,This value is outstanding. I would definitely recommend this to others.,True,80,Sports,Positive
REV-103483,PROD-4800,USR-59038,2024-04-02,1,Terrible purchase,This purchase is terrible. The purchase met my expectations overall.,False,134,Books,Negative
REV-103484,PROD-3309,USR-73747,2022-08-08,5,Love value,This value is love. Could be better for the price.,True,159,Sports,Positive
REV-103485,PROD-3331,USR-88437,2024-09-07,4,Great value,This value is great. Exactly what I was looking for.,True,24,Clothing,Positive
REV-103486,PROD-4463,USR-54525,2024-08-24,2,Horrible item,This item is horrible. I would definitely recommend this to others.,True,150,Beauty,Negative
REV-103487,PROD-1637,USR-91997,2023-04-14,3,Fair purchase,This purchase is fair. Shipping was fast and packaging was good.,True,36,Beauty,Neutral
REV-103488,PROD-3884,USR-79492,2025-05-03,4,Excellent quality,This quality is excellent. Exactly what I was looking for.,False,99,Home & Kitchen,Positive
REV-103489,PROD-2006,USR-16338,2025-11-22,4,Amazing performance,This performance is amazing. Shipping was fast and packaging was good.,True,124,Books,Positive
REV-103490,PROD-3316,USR-53250,2025-08-19,2,Useless delivery,This delivery is useless. Shipping was fast and packaging was good.,False,72,Grocery,Negative
REV-103491,PROD-3430,USR-20347,2025-06-23,1,Terrible experience,This experience is terrible. Great experience for the money.,True,159,Sports,Negative
REV-103492,PROD-2025,USR-89897,2022-06-18,1,Poor purchase,This purchase is poor. Could be better for the price.,True,62,Grocery,Negative
REV-103493,PROD-2161,USR-29462,2022-09-25,4,Perfect design,This design is perfect. Shipping was fast and packaging was good.,True,119,Clothing,Positive
REV-103494,PROD-4007,USR-58226,2022-06-26,5,Excellent purchase,This purchase is excellent. Could be better for the price.,True,156,Sports,Positive
REV-103495,PROD-2481,USR-64936,2025-01-20,5,Superb quality,This quality is superb. Quality is superb as described.,True,100,Home & Kitchen,Positive
REV-103496,PROD-1432,USR-14838,2024-03-23,5,Love delivery,This delivery is love. Exactly what I was looking for.,False,116,Beauty,Positive
REV-103497,PROD-3613,USR-41046,2024-08-18,3,Fine experience,This experience is fine. I have been using this for weeks now.,True,115,Clothing,Neutral
REV-103498,PROD-3446,USR-48974,2024-03-01,3,Okay purchase,This purchase is okay. I have been using this for weeks now.,True,65,Home & Kitchen,Neutral
REV-103499,PROD-1197,USR-91335,2025-08-05,3,Reasonable performance,This performance is reasonable. Quality is reasonable as described.,False,128,Clothing,Neutral
REV-103500,PROD-1610,USR-17239,2023-08-30,5,Fantastic design,This design is fantastic. Exactly what I was looking for.,False,83,Books,Positive
REV-103501,PROD-2504,USR-87451,2022-02-27,5,Amazing purchase,This purchase is amazing. Could be better for the price.,True,6,Beauty,Positive
REV-103502,PROD-1271,USR-12747,2025-04-16,5,Perfect performance,This performance is perfect. The performance met my expectations overall.,False,129,Electronics,Positive
REV-103503,PROD-2029,USR-98810,2022-06-28,3,Standard value,This value is standard. Not sure I would buy this again.,True,156,Toys,Neutral
REV-103504,PROD-2279,USR-82423,2022-01-18,4,Superb design,This design is superb. Not sure I would buy this again.,True,137,Home & Kitchen,Positive
REV-103505,PROD-1337,USR-15465,2022-06-10,4,Outstanding delivery,This delivery is outstanding. Shipping was fast and packaging was good.,True,75,Clothing,Positive
REV-103506,PROD-1265,USR-22130,2024-02-28,4,Outstanding purchase,This purchase is outstanding. Quality is outstanding as described.,True,65,Beauty,Positive
REV-103507,PROD-3438,USR-40476,2023-05-01,4,Outstanding experience,This experience is outstanding. Not sure I would buy this again.,True,128,Home & Kitchen,Positive
REV-103508,PROD-3115,USR-54931,2022-01-24,5,Superb item,This item is superb. The item met my expectations overall.,True,34,Beauty,Positive
REV-103509,PROD-3620,USR-81375,2024-11-05,4,Superb performance,This performance is superb. Could be better for the price.,False,53,Sports,Positive
REV-103510,PROD-2986,USR-95408,2024-07-17,2,Defective quality,This quality is defective. Exactly what I was looking for.,False,130,Books,Negative
REV-103511,PROD-3966,USR-12062,2025-03-04,4,Wonderful experience,This experience is wonderful. I would definitely recommend this to others.,False,127,Grocery,Positive
REV-103512,PROD-2407,USR-46427,2024-02-16,4,Perfect delivery,This delivery is perfect. Could be better for the price.,False,186,Books,Positive
REV-103513,PROD-2382,USR-89235,2024-02-25,5,Amazing performance,This performance is amazing. Could be better for the price.,False,200,Electronics,Positive
REV-103514,PROD-2549,USR-84571,2023-11-10,5,Wonderful delivery,This delivery is wonderful. Compared to similar products this stands out.,True,19,Sports,Positive
REV-103515,PROD-1329,USR-25713,2023-10-08,4,Love performance,This performance is love. Exactly what I was looking for.,True,64,Beauty,Positive
REV-103516,PROD-3130,USR-46400,2022-07-06,5,Fantastic item,This item is fantastic. Shipping was fast and packaging was good.,True,70,Toys,Positive
REV-103517,PROD-4104,USR-19053,2025-12-19,5,Great performance,This performance is great. The performance met my expectations overall.,False,70,Grocery,Positive
REV-103518,PROD-1268,USR-71367,2023-03-04,4,Outstanding design,This design is outstanding. Quality is outstanding as described.,True,146,Beauty,Positive
REV-103519,PROD-4323,USR-53462,2024-12-20,5,Excellent purchase,This purchase is excellent. I have been using this for weeks now.,True,165,Grocery,Positive
